"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","EVI_annual_mean","EVI_annual_min","EVI_annual_max","EVI_annual_AUC","EVI_annual_5th_prct","EVI_annual_sd","EVI_annual_max_5th_prct","EVI_annual_AUC_5th_prct","EVI_growing_max_date","EVI_growing_mean","EVI_growing_min","EVI_growing_max","EVI_growing_AUC","EVI_growing_5th_prct","EVI_growing_max_5th_prct","EVI_growing_AUC_5th_prct","EVI_growing_AUC_v2","EVI_growing_AUC_leading","EVI_growing_AUC_trailing","EVI_growing_AUC_diff_mn","EVI_growing_AUC_diff_90th","EVI_all_growing_5th_prct","EVI_growing_sd","Whe_Yeild_kgha"
"59",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,321,33,77,2854.51289184482,1052.67695180636,5575.86530201824,96042655110.082,1058.69295985061,1493.13720292489,3769.32209724916,15455275192.8651,33,3382.93311258287,1353.030295195,5108.13209796739,34004.7191673849,1353.030295195,4953.18770308123,34597.5899114395,33981.6830418304,34004.7191673849,NA,-30042.8773961747,-39164.8605254379,1051.67959778783,1418.55088383879,NA
"60",4,NA,"India","Haryana","FATEHABAD",NA,NA,NA,NA,NA,NA,NA,4695.23975292681,4055.56704733175,5108.13209796739,13075669158.6211,4055.56704733175,462.929363577471,3769.32209724916,15455275192.8651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",5,2002,"India","Haryana","GURGAON","Rabi",116.705,431000,3.69,305,129,189,2161.65762212533,1548.16140221402,3022.25081046302,32604518509.5436,1551.34950799508,478.650930718239,3036.34376631708,10751306164.5932,49,2366.94807620696,1301.549200492,3849.91822878229,57743.0611561493,1322.31197539975,3150.55569864699,30056.6459310034,57740.4767391223,36748.3070080683,20908.3172560437,3414.42186724797,-3001.07178354949,1344.40686346863,874.271476459018,NA
"62",5,2003,"India","Haryana","GURGAON","Rabi",125.675,450000,3.58,305,129,189,2421.79594420243,1158.36132841328,3849.91822878229,74925545702.9044,1243.15254243542,862.287745160882,3036.34376631708,10751306164.5932,33,2443.88076076707,1435.74915129151,3782.51719557196,59504.8451052754,1440.76066420664,3150.55569864699,30056.6459310034,59529.5512208987,32054.8106120051,27425.6627613611,5176.20581637401,-1239.28783442345,1344.40686346863,847.571758346616,NA
"63",5,2004,"India","Haryana","GURGAON","Rabi",115.478,407000,3.52,305,129,190,2431.52048398271,1435.74915129151,3782.51719557196,75101254985.6667,1447.13105658057,775.585989371084,3036.34376631708,10751306164.5932,17,2588.79298811785,1402.10777367774,3825.3467404674,63110.128318841,1411.8427404674,3150.55569864699,30056.6459310034,63116.7303856032,28608.9491799746,34426.8436378618,8781.48902993958,2365.99537914212,1344.40686346863,891.049353113922,NA
"64",5,2005,"India","Haryana","GURGAON","Rabi",47.637,168000,3.53,305,121,181,2409.34044345572,1328.89207872079,3825.3467404674,74405398803.2442,1375.44177490775,770.031494710484,3036.34376631708,10751306164.5932,33,2369.43899770653,1304.28499384994,3422.19217712177,55385.58987512,1341.89936531365,3150.55569864699,30056.6459310034,55368.7466091634,31189.7087325974,24158.470386402,1056.95058621866,-5358.5430645788,1344.40686346863,722.634038217219,NA
"65",5,2006,"India","Haryana","GURGAON","Rabi",52.464,206000,3.93,305,129,189,2290.96668275996,1304.28499384994,3546.42660200389,70749162643.5135,1362.57926199262,752.824188927699,3036.34376631708,10751306164.5932,49,2394.00826866185,1345.52366543665,3629.38841328413,58417.5086648123,1390.35430750308,3150.55569864699,30056.6459310034,58412.4107017861,36982.2759479838,21394.0918849996,4088.86937591094,-2326.62427488653,1344.40686346863,803.127979380313,NA
"66",5,2007,"India","Haryana","GURGAON","Rabi",51.105,2e+05,3.91,305,113,173,2432.39965086061,1344.88056580566,3913.18671423299,75541948122.2714,1366.49463222632,816.854159809078,3036.34376631708,10751306164.5932,25,2243.58381628468,1293.96396063961,3149.89124231242,50250.2321805305,1299.00377613776,3150.55569864699,30056.6459310034,50249.3511570816,25256.2029700615,24990.4710999994,-4078.40710837091,-10493.9007591684,1344.40686346863,710.816846161705,NA
"67",5,2008,"India","Haryana","GURGAON","Rabi",48.807,207000,4.24,305,121,182,2515.99491119284,1220.56851168512,3905.78220336893,78105480811.913,1273.381300123,790.873698666574,3036.34376631708,10751306164.5932,9,2365.07062919325,1317.32792127921,3920.18637146371,55187.4440604082,1323.73790405904,3150.55569864699,30056.6459310034,55188.6503281902,22299.3845450317,32755.9963400086,858.804771506817,-5556.68887929065,1344.40686346863,773.785181622681,NA
"68",5,2009,"India","Haryana","GURGAON","Rabi",51.61,227000,4.4,305,137,197,2341.06845309484,1293.37412054121,3920.18637146371,72502752930.9693,1324.90335547355,819.085127985465,3036.34376631708,10751306164.5932,49,2261.51393306851,1279.69488314883,3461.35739237392,57388.4755292974,1290.06766789668,3150.55569864699,30056.6459310034,57367.1304147627,37652.4270684098,19682.1108490547,3059.836240396,-3355.65741040147,1344.40686346863,799.100850466945,NA
"69",5,2010,"India","Haryana","GURGAON","Rabi",50.833,240000,4.72,313,129,181,2375.98822032782,1279.69488314883,3881.37306810619,73401387441.5985,1295.40832349323,841.03342441895,3036.34376631708,10751306164.5932,49,2521.70420298903,1418.11252152522,3929.38248462485,58938.639681378,1421.23192127921,3150.55569864699,30056.6459310034,58913.9730734588,37973.1936483197,20888.8945074359,4610.00039247663,-1805.49325832084,1344.40686346863,810.977061132036,NA
"70",5,2011,"India","Haryana","GURGAON","Rabi",52.388,258000,4.92,305,137,197,2481.51532376419,1418.11252152522,3929.38248462485,77268109028.3047,1449.96318327183,789.755478607915,3036.34376631708,10751306164.5932,1,2249.85719842752,1232.91635916359,3218.71394833948,56933.7656546484,1250.59720664207,3150.55569864699,30056.6459310034,56940.5833214771,16978.9676234149,39791.6280032817,2605.12636574702,-3810.36728505044,1344.40686346863,708.990861032686,NA
"71",5,2012,"India","Haryana","GURGAON","Rabi",44.667,205000,4.59,313,129,182,2340.92802471533,1224.45468634686,3771.11727514269,72391097472.7757,1250.59720664207,782.777609444352,3036.34376631708,10751306164.5932,41,2458.29724374744,1376.47173431734,3755.69879458795,57530.4287730953,1392.16485116851,3150.55569864699,30056.6459310034,57503.9197293973,32017.8965747734,25484.0749544274,3201.78948419395,-3213.70416660351,1344.40686346863,764.949852583496,NA
"72",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,137,197,2484.90633580836,1355.39643252553,4136.61711456512,80744458692.8904,1359.16399753998,795.204857614388,3036.34376631708,10751306164.5932,17,2467.92085700905,1472.12804428044,3668.02356819524,60024.0473895251,1503.36727675277,3150.55569864699,30056.6459310034,60023.24079792,25635.0224030126,34328.2709421377,5695.40810062378,-720.085550173681,1344.40686346863,777.237373565215,NA
"73",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,137,197,2361.97857582998,1364.69185731857,3795.58833948339,71712612205.6691,1402.13595325953,781.346815962154,3036.34376631708,10751306164.5932,33,2223.00690878488,1436.82435424354,3615.62282902829,40689.7761575089,1448.80126199262,3150.55569864699,30056.6459310034,40715.159704797,19179.5085424225,21450.1061137986,-13638.8631313925,-20054.35678219,1344.40686346863,744.774512725062,NA
"74",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,305,33,93,2375.14094488388,1469.16747847478,3891.50725707257,76706391320.0071,1480.59569495695,762.781241433387,3036.34376631708,10751306164.5932,25,2441.35175846984,1514.60976629766,3163.18036900369,29497.0074980294,1514.60976629766,3150.55569864699,30056.6459310034,29456.6603877832,26317.1901421304,3105.19777367774,-24831.631790872,-31247.1254416694,1344.40686346863,601.143972721386,NA
"75",5,NA,"India","Haryana","GURGAON",NA,NA,NA,NA,NA,NA,NA,3010.92282902829,2762.20686346863,3163.18036900369,8323171459.59873,2762.20686346863,148.559685310587,3036.34376631708,10751306164.5932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",6,2002,"India","Haryana","HISAR","Rabi",194.904,792000,4.06,329,145,181,2066.42212250585,1445.22510133592,2805.53285708169,31573836473.2221,1445.6713040934,450.7528169261,2944.36648747491,12494659200.663,49,2217.81931665957,972.047535110756,4059.57764329756,51919.5094411035,984.118003539621,4059.35416333638,28652.9805903539,51926.3446949713,27912.9723773283,23980.1912661829,-1710.72764465112,-9744.33950291067,1051.31050468143,1045.90380570175,NA
"77",6,2003,"India","Haryana","HISAR","Rabi",199.934,827000,4.14,321,129,173,2387.34954697311,921.407577357844,4193.86916101392,74575518944.286,986.312634163051,1046.03811032973,2944.36648747491,12494659200.663,49,2543.48570495915,1033.89841430692,4385.27868805663,57184.3672526762,1048.4088297842,4059.35416333638,28652.9805903539,57190.7492141746,33643.2504799596,23483.0962274862,3554.13016692154,-4479.48169133801,1051.31050468143,1159.27780731906,NA
"78",6,2004,"India","Haryana","HISAR","Rabi",202.436,841000,4.15,321,137,182,2511.44556981423,1029.62046129253,4385.27868805663,78021063601.9429,1052.76195442738,1075.08996799685,2944.36648747491,12494659200.663,57,2631.77279958284,1056.45098766842,5015.54777060973,61817.2534275118,1079.44938948676,4059.35416333638,28652.9805903539,61822.0623439903,39309.5199853922,22419.5235222783,8187.01634175714,153.404483497594,1051.31050468143,1260.5885838401,NA
"79",6,2005,"India","Haryana","HISAR","Rabi",203.205,752000,3.7,329,137,173,2557.34215551869,1056.45098766842,5015.54777060973,79588101109.157,1084.41822476593,1137.58116384012,2944.36648747491,12494659200.663,49,2400.44941426224,1015.84225137018,4309.31825902032,53904.0315582499,1029.6605317995,4059.35416333638,28652.9805903539,53912.9383456554,29353.9760637435,24543.095644149,273.794472495261,-7759.81738576428,1051.31050468143,1127.85129468748,NA
"80",6,2006,"India","Haryana","HISAR","Rabi",212.007,931000,4.39,321,137,181,2517.34250896517,1015.84225137018,4309.31825902032,78400615400.2397,1082.50541469228,1108.20757183786,2944.36648747491,12494659200.663,49,2550.50518110513,1148.33643525919,4521.94355160996,59857.5959291124,1156.65036538022,4059.35416333638,28652.9805903539,59863.2691070279,32544.5065910069,27269.290055153,6227.35884335777,-1806.25301490178,1051.31050468143,1191.63520176015,NA
"81",6,2007,"India","Haryana","HISAR","Rabi",227.049,890000,3.92,329,129,165,2637.95013162466,1118.40162565654,4521.94355160996,82399282970.3038,1152.67331404145,1157.40112044003,2944.36648747491,12494659200.663,49,2361.42328053312,1039.48380052523,4059.34240123316,50758.12317336,1063.11610955698,4059.35416333638,28652.9805903539,50738.1473688342,28354.3493718789,22342.2300322624,-2872.11391239465,-10905.7257706542,1051.31050468143,1014.98434209682,NA
"82",6,2008,"India","Haryana","HISAR","Rabi",223.118,1100000,4.83,321,137,182,2584.68688518842,1039.48380052523,4563.14153488239,80268568932.3408,1086.32345284311,1047.57445456004,2944.36648747491,12494659200.663,33,2622.84169454433,1027.54243263302,4601.56980760448,61617.1606229497,1051.26856552581,4059.35416333638,28652.9805903539,61624.5762899248,29847.1968000028,31736.2925143804,7986.92353719506,-46.688321064481,1051.31050468143,1300.67405148406,NA
"83",6,2009,"India","Haryana","HISAR","Rabi",225.178,931000,4.13,329,137,173,2474.58799234668,1027.54243263302,4601.56980760448,76787326586.6493,1073.52401233158,1152.8601517893,2944.36648747491,12494659200.663,41,2471.22301976454,975.044352306463,4289.0525733615,55588.2820734836,994.662658426581,4059.35416333638,28652.9805903539,55575.3077058976,27354.9028541941,28185.7827363674,1958.044987729,-6075.56687053054,1051.31050468143,1183.935062779,NA
"84",6,2010,"India","Haryana","HISAR","Rabi",221.814,1e+06,4.63,329,129,165,2626.87957786009,959.083516499201,4527.35867207125,81633970746.8754,1000.54815026262,1197.351695487,2944.36648747491,12494659200.663,49,2785.02698565437,1092.96214175611,5227.82469599224,59787.6625163867,1114.37992656714,4059.35416333638,28652.9805903539,59786.1828849841,33191.8318896291,26559.8479702862,6157.42543063206,-1876.18642762749,1051.31050468143,1314.30331650508,NA
"85",6,2011,"India","Haryana","HISAR","Rabi",237.072,1200000,5.1,337,145,173,2853.12988875595,1092.96214175611,5227.82469599224,89158683091.5038,1136.17192102934,1288.95686321526,2944.36648747491,12494659200.663,65,2484.94151091523,977.858429435944,4100.10599594656,55721.0188470134,984.991186629367,4059.35416333638,28652.9805903539,55719.6948286936,35995.0400467561,19646.7120255267,2090.78176125876,-5942.83009700078,1051.31050468143,1078.00844976949,NA
"86",6,2012,"India","Haryana","HISAR","Rabi",231.555,987000,4.26,345,137,158,2606.31148783507,977.858429435944,5169.70008856637,81301974884.8426,1014.12788272151,1199.51092652993,2944.36648747491,12494659200.663,65,2626.68649377712,1021.25022836264,4611.46857872802,53713.4477435753,1045.19849851564,4059.35416333638,28652.9805903539,53724.8784789621,34177.4336059716,19482.2481649907,83.2106578206658,-7950.40120043888,1051.31050468143,1252.64013008211,NA
"87",6,NA,"India","Haryana","HISAR",NA,NA,NA,NA,321,137,181,2642.24385764569,1021.25022836264,4863.25057648512,86509845949.7626,1078.49165405915,1227.94270938157,2944.36648747491,12494659200.663,49,2695.5220971716,1134.1656485499,4862.65489409683,60552.7063446587,1139.91267269925,4059.35416333638,28652.9805903539,60559.2241696636,37694.1322318629,22820.4841947436,6922.46925890408,-1111.14259935547,1051.31050468143,1326.35137727136,NA
"88",6,NA,"India","Haryana","HISAR",NA,NA,NA,NA,321,145,189,2597.97835543121,1123.18999058004,4862.65489409683,78852407898.739,1139.91267269925,1211.53200488985,2944.36648747491,12494659200.663,65,2311.56851119235,1111.80491407856,4551.52604047728,40365.6351851173,1119.53469328043,4059.35416333638,28652.9805903539,40334.8403071086,23762.1178550718,16540.0069018366,-13264.6019006373,-21298.2137588968,1051.31050468143,1244.74371484132,NA
"89",6,NA,"India","Haryana","HISAR",NA,NA,NA,NA,321,33,77,2493.75228543407,1111.80491407856,4551.52604047728,83183387683.2482,1149.52856959351,1106.29378505889,2944.36648747491,12494659200.663,25,2804.26353340938,1458.91464946335,4203.00104190454,28036.5250853663,1458.91464946335,4059.35416333638,28652.9805903539,28020.2863025625,23776.6504809756,4198.65576116122,-25593.7120003883,-33627.3238586478,1051.31050468143,1004.31435067161,NA
"90",6,NA,"India","Haryana","HISAR",NA,NA,NA,NA,NA,NA,NA,3748.61315939712,3305.40805549212,4203.00104190454,10374750614.8231,3305.40805549212,432.97734601697,2944.36648747491,12494659200.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",7,2002,"India","Haryana","JHAJJAR","Rabi",93.118,366000,3.93,305,129,189,2158.55254271852,1496.04498758377,3467.93901843912,32373961813.1297,1506.52961186516,517.032641397323,3533.21313544067,12748195427.0387,49,2606.9658232554,1191.66534000068,4662.64339898629,63834.4846632738,1206.84532775453,4121.80521651869,33543.5104723156,63830.2904175929,40668.2679155937,23036.7964842928,2605.80567580603,-4927.33199025191,1216.12827414362,1189.59988060923,NA
"92",7,2003,"India","Haryana","JHAJJAR","Rabi",92.614,358000,3.87,305,121,181,2480.50752600237,1097.43768071572,4662.64339898629,76969060568.2017,1138.67522791441,1069.12949866391,3533.21313544067,12748195427.0387,33,2719.17968775675,1179.31931829779,4502.90262611831,63875.5715652501,1237.13441762765,4121.80521651869,33543.5104723156,63877.7340032535,35360.8611359123,28497.4827635486,2646.89257778234,-4886.24508827561,1216.12827414362,1156.65940730374,NA
"93",7,2004,"India","Haryana","JHAJJAR","Rabi",84.057,302000,3.59,305,129,190,2548.20770083984,1168.7652141375,4502.90262611831,78427048646.3784,1199.96710548695,1030.65830486055,3533.21313544067,12748195427.0387,17,2883.06562642446,1228.4986223084,4688.64749804402,70708.3176570426,1238.74962751301,4121.80521651869,33543.5104723156,70714.157703167,30854.9357882345,39736.2765598908,9479.63866957483,1946.50100351688,1216.12827414362,1318.61620159861,NA
"94",7,2005,"India","Haryana","JHAJJAR","Rabi",85.059,315000,3.7,305,129,189,2553.39796150813,1222.26977242576,4688.64749804402,78615348428.5305,1237.65917355512,1073.65885837835,3533.21313544067,12748195427.0387,33,2631.74855728209,1184.65141000782,4234.44453515665,64403.9680129222,1192.27844337858,4121.80521651869,33543.5104723156,64406.9044446895,35024.4181848823,29338.1019182382,3175.28902545437,-4357.84864060357,1216.12827414362,1100.41007865816,NA
"95",7,2006,"India","Haryana","JHAJJAR","Rabi",96.315,376000,3.9,305,129,189,2447.51152158115,1184.65141000782,4234.44453515665,75420771409.2558,1221.60903663639,993.079955387737,3533.21313544067,12748195427.0387,49,2681.50210462026,1237.1560193217,4712.61152498554,65715.7440381928,1251.11392318944,4121.80521651869,33543.5104723156,65711.2849266266,41879.0042130987,23741.1823636087,4487.06505072503,-3046.07261533292,1216.12827414362,1207.02199526725,NA
"96",7,2007,"India","Haryana","JHAJJAR","Rabi",98.762,388000,3.93,313,121,173,2604.94937783072,1237.1560193217,4712.61152498554,80811888429.1578,1254.51900704153,1047.91833621605,3533.21313544067,12748195427.0387,57,2580.47579444043,1152.24094295336,4152.83884409974,58101.5480368569,1204.12724087492,4121.80521651869,33543.5104723156,58092.4409249516,42106.1972692926,15908.6465678027,-3127.13095061085,-10660.2686166688,1216.12827414362,1063.41680673686,NA
"97",7,2008,"India","Haryana","JHAJJAR","Rabi",93.716,409000,4.36,305,129,190,2618.50633406143,1055.25116508487,4152.83884409974,81044173705.6953,1219.69313025139,937.22849477971,3533.21313544067,12748195427.0387,9,2690.59024475447,1158.5440691227,4751.17081675001,65845.9610882755,1179.4503350682,4121.80521651869,33543.5104723156,65846.570394128,24206.8908299032,41493.5580311778,4617.28210080768,-2915.85556525027,1216.12827414362,1199.8059566226,NA
"98",7,2009,"India","Haryana","JHAJJAR","Rabi",101.063,417000,4.13,305,137,197,2486.58950946124,1158.5440691227,4751.17081675001,76661708142.829,1188.88001071538,1103.40675379991,3533.21313544067,12748195427.0387,49,2587.56263865606,1135.64441949859,4365.19979929925,66006.0210739316,1145.44539663911,4121.80521651869,33543.5104723156,65996.5915774697,44198.3264430372,21745.3795378023,4777.34208646384,-2755.79557959411,1216.12827414362,1206.41675640325,NA
"99",7,2010,"India","Haryana","JHAJJAR","Rabi",100.978,455000,4.51,305,129,189,2492.39797961655,1135.64441949859,4365.19979929925,76711890142.005,1170.16072473382,1059.43998911919,3533.21313544067,12748195427.0387,49,2728.2571677382,1223.65411436541,4870.62002925469,66896.9715346194,1249.73617375923,4121.80521651869,33543.5104723156,66888.0822958125,44073.1151933098,22764.0016075677,5668.29254715161,-1864.84511890633,1216.12827414362,1218.58885286993,NA
"100",7,2011,"India","Haryana","JHAJJAR","Rabi",98.419,481000,4.89,313,137,189,2648.92161748295,1223.65411436541,4870.62002925469,81968335667.7451,1285.38384699119,1049.34611546922,3533.21313544067,12748195427.0387,33,2639.02188449144,1122.92072320305,4120.6801884546,64610.8802187548,1123.20029254686,4121.80521651869,33543.5104723156,64605.8175480447,32598.3714017086,31980.9034873624,3382.20123128696,-4150.93643477099,1216.12827414362,1108.82375508186,NA
"101",7,2012,"India","Haryana","JHAJJAR","Rabi",95.856,377000,3.93,313,137,190,2462.04167617652,1099.2443786781,4120.6801884546,75879267108.4959,1123.22358999218,1001.31314553644,3533.21313544067,12748195427.0387,41,2781.26690285185,1212.0039970065,4801.17321495391,68169.4033046293,1213.02144776678,4121.80521651869,33543.5104723156,68146.9427689356,37166.9786694169,30990.9589697446,6940.7243171615,-592.413348896443,1216.12827414362,1221.98935685469,NA
