"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","VEG_annual_mean","VEG_annual_min","VEG_annual_max","VEG_annual_AUC","VEG_annual_5th_prct","VEG_annual_sd","VEG_annual_max_5th_prct","VEG_annual_AUC_5th_prct","VEG_growing_max_date","VEG_growing_mean","VEG_growing_min","VEG_growing_max","VEG_growing_AUC","VEG_growing_5th_prct","VEG_growing_max_5th_prct","VEG_growing_AUC_5th_prct","VEG_growing_AUC_v2","VEG_growing_AUC_leading","VEG_growing_AUC_trailing","VEG_growing_AUC_diff_mn","VEG_growing_AUC_diff_90th","VEG_all_growing_5th_prct","VEG_growing_sd","Whe_Yeild_kgha","yield_tn_ha_dual"
"490",33,2010,"India","Punjab","LUDHIANA","Rabi",257,1300000,4.96,313,137,189,4854.06565256848,2096.4293441231,7677.95376794885,150166537942.132,2152.86622531781,1990.69203293029,6963.8490897832,24593870559.6928,41,5003.14183384083,2358.44884184048,7715.85342893683,122631.314685375,2429.25049798641,7118.05317447983,57605.3749180333,122586.721615862,66732.8436010637,55802.0443307158,8523.77052569152,-4729.00444642364,2216.36569489571,2013.01003125932,4964,4.964
"491",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,305,145,205,5046.45566168068,2358.44884184048,7715.85342893683,156094416536.85,2459.57558223491,1927.05945125274,6963.8490897832,24593870559.6928,49,4872.74903561396,2121.76054920868,7145.54241214141,129122.143416944,2265.70891311183,7118.05317447983,57605.3749180333,129116.501721564,77880.4650393252,51190.6970979469,15014.5992572608,1761.82428514559,2216.36569489571,1880.29273229463,NA,NA
"492",33,2012,"India","Punjab","LUDHIANA","Rabi",255,1200000,4.85,313,137,190,4941.95110506117,1956.42119716169,7632.29590862848,152694333696.201,2092.24190284037,1895.502277484,6963.8490897832,24593870559.6928,33,4948.28389625555,2180.36799849069,7492.69242057378,121441.704328314,2225.7970872487,7118.05317447983,57605.3749180333,121375.281328409,57826.1472750402,63529.1986016686,7334.16016863093,-5918.61480348423,2216.36569489571,2009.68551104672,4853,4.853
"493",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,313,137,189,4888.11404387855,2180.36799849069,7492.69242057378,155668218909.096,2269.03174719631,1949.33359675451,6963.8490897832,24593870559.6928,41,5029.3467751473,2470.59823075633,7524.41187753519,123266.572938745,2478.27297710884,7118.05317447983,57605.3749180333,123227.517307947,66987.7891790589,56259.9357984833,9159.02877906218,-4093.74619305298,2216.36569489571,2029.20268272203,NA,NA
"494",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,313,137,189,4942.03374240013,2117.49458128079,7545.47229559748,149164582563.593,2225.6466337591,2004.60612239107,6963.8490897832,24593870559.6928,65,4632.72566555773,2541.13851330105,7497.62377109318,80857.7628741971,2557.40530516235,7118.05317447983,57605.3749180333,80813.6438559525,50573.7833668177,30225.3330060569,-33249.7812854861,-46502.5562576013,2216.36569489571,1999.87274346676,NA,NA
"495",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,321,33,77,4874.25143393662,2410.69940990892,7497.62377109318,158925959445.819,2442.35182475631,1952.47590270147,6963.8490897832,24593870559.6928,33,5583.71830683467,2815.10078088151,7276.79562938895,56381.5650256036,2815.10078088151,7118.05317447983,57605.3749180333,56374.9531700462,56381.5650256036,NA,-57725.9791340796,-70978.7541061948,2216.36569489571,1625.86018155136,NA,NA
"496",33,NA,"India","Punjab","LUDHIANA",NA,NA,NA,NA,NA,NA,NA,6927.86458873691,6633.41971491458,7276.79562938895,19097893988.5954,6633.41971491458,295.427386938343,6963.8490897832,24593870559.6928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",34,2002,"India","Punjab","MANSA","Rabi",163,691000,4.24,321,137,181,3573.94700954334,2089.82552296583,5277.02499441674,54412167563.4368,2224.6225526688,986.376861458905,5459.16539492295,22623491848.544,33,4055.49032001804,1510.97065063649,7100.60704980272,95403.8354683393,1519.50371659346,7098.53790199509,53089.5115339487,95396.5725639289,43518.099244009,51909.6351439536,-8.554513392839,-11532.5079728608,1630.33128303432,2089.18182972921,4239,4.239
"498",34,2003,"India","Punjab","MANSA","Rabi",166,691000,4.16,321,129,173,4117.98490463038,1417.0864847763,7100.60704980272,128601491184.179,1478.8554148366,1916.01743958619,5459.16539492295,22623491848.544,49,4431.81639027041,1550.7380518127,7476.72993746743,99858.2569676123,1592.00282885431,7098.53790199509,53089.5115339487,99858.1486634822,59301.9399170562,40499.431135215,4445.86698588017,-7078.08647358778,1630.33128303432,2089.75206263118,4163,4.163
"499",34,2004,"India","Punjab","MANSA","Rabi",167,707000,4.23,321,137,182,4273.87167602972,1550.7380518127,7476.72993746743,132291464142.27,1609.07640605226,1867.03837263212,5459.16539492295,22623491848.544,57,4510.04190860815,1599.25870989355,7566.2082371771,106200.610109703,1623.64418595995,7098.53790199509,53089.5115339487,106203.556456116,69234.0553473574,36958.072902816,10788.2201279705,-735.733331497453,1630.33128303432,2209.56462395896,4237,4.237
"500",34,2005,"India","Punjab","MANSA","Rabi",163,612000,3.75,329,129,165,4307.14574896014,1599.25870989355,7566.2082371771,133771806291.956,1645.82261129308,1966.39503067553,5459.16539492295,22623491848.544,49,4300.08296393549,1522.83095734385,7492.79697387032,92769.6682113827,1565.24794628899,7098.53790199509,53089.5115339487,92741.8950066999,54100.2778225205,38632.8546384369,-2642.72177034945,-14166.6752298174,1630.33128303432,2131.57282145922,3754,3.754
"501",34,2006,"India","Punjab","MANSA","Rabi",165,718000,4.35,321,137,181,4386.99013280732,1522.83095734385,7492.79697387032,136108156276.809,1639.69552594357,1874.18818062962,5459.16539492295,22623491848.544,49,4541.66665666915,1694.76758728504,7696.70064393657,106726.592946463,1697.65507704906,7098.53790199509,53089.5115339487,106752.804392308,61602.7731305282,45077.9456836846,11314.2029647311,-209.750494736829,1630.33128303432,2185.0258390602,4354,4.354
"502",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,329,129,165,4457.41409079801,1694.76758728504,7696.70064393657,138759128277.641,1707.67479900246,1968.55450936286,5459.16539492295,22623491848.544,49,4368.11771366186,1601.68655549766,7098.4289994789,94000.6822812133,1611.49354388446,7098.53790199509,53089.5115339487,94000.75459299,52541.0833837358,41387.8100476223,-1411.70770051879,-12935.6611599867,1630.33128303432,1981.05918561156,NA,NA
"503",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,313,137,190,4442.44694776099,1577.51230179409,7098.4289994789,137805446795.027,1615.85220538971,1893.76678213665,5459.16539492295,22623491848.544,33,4391.60060149795,1639.6496315045,7728.19135710564,107625.523638193,1650.78102062086,7098.53790199509,53089.5115339487,107644.21062853,54824.0721131538,52736.1994832641,12213.1336564604,689.180196992456,1630.33128303432,2285.88361724203,NA,NA
"504",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,329,137,173,4277.58707743507,1639.6496315045,7728.19135710564,132626817053.714,1672.87871007965,2082.50945692243,5459.16539492295,22623491848.544,65,4359.50363397732,1545.10932033053,7546.26630313407,98461.674113552,1554.50206580808,7098.53790199509,53089.5115339487,98394.3345120226,70999.2957367468,27375.7809382666,3049.28413181991,-8474.66932764805,1630.33128303432,2202.66048621116,NA,NA
"505",34,2010,"India","Punjab","MANSA","Rabi",170,830000,4.88,329,137,173,4461.57856448712,1545.10932033053,7546.26630313407,138342648389.485,1571.66614121939,2027.06692982801,5459.16539492295,22623491848.544,41,4604.93856584333,1648.539027023,7680.76725228914,103616.503039517,1685.17910609651,7098.53790199509,53089.5115339487,103608.782037846,49198.8199621887,54285.1441927616,8204.11305778477,-3319.84040168319,1630.33128303432,2138.69126964144,4884,4.884
"506",34,NA,"India","Punjab","MANSA",NA,NA,NA,NA,329,145,181,4772.84535622419,1648.539027023,7712.00113623663,148675725033.985,1711.73476973519,1987.37108151881,5459.16539492295,22623491848.544,65,4443.0512677792,1522.95399389563,7206.83748976401,104166.5514326,1542.66892261595,7098.53790199509,53089.5115339487,104141.979840458,69055.6543417111,34921.9259228209,8754.16145086812,-2769.79200859983,1630.33128303432,1893.30277071372,NA,NA
"507",34,2012,"India","Punjab","MANSA","Rabi",171,759000,4.44,337,137,166,4531.66244103037,1522.95399389563,8074.52130591872,141087515553.444,1612.5610278791,1956.81232329865,5459.16539492295,22623491848.544,49,4557.09017649885,1597.04006923249,7666.97318171667,97940.0105186535,1622.42182126107,7098.53790199509,53089.5115339487,97929.7420066255,50407.3358400254,47457.7027842799,2527.62053692136,-8996.3329225466,1630.33128303432,2143.3995349471,4442,4.442
